name,category,lat,lon,tags
Menkemaborg,residential,52.0282433,4.2997661,"{""highway"": ""residential"", ""maxspeed"": ""30"", ""name"": ""Menkemaborg"", ""zone:traffic"": ""NL:urban""}"
Terras van Sion,platform,52.0190035,4.3318211,"{""area"": ""yes"", ""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""platform"", ""lit"": ""yes"", ""name"": ""Terras van Sion"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""yes""}"
Terras van Sion,platform,52.0177142,4.3326328,"{""area"": ""yes"", ""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""platform"", ""lit"": ""yes"", ""name"": ""Terras van Sion"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""yes""}"
Prinses Beatrixlaan,cycleway,52.0178315,4.3324217,"{""highway"": ""cycleway"", ""lit"": ""yes"", ""mofa"": ""designated"", ""moped"": ""designated"", ""name"": ""Prinses Beatrixlaan"", ""name:etymology:wikidata"": ""Q29574"", ""oneway"": ""no"", ""sidewalk"": ""left"", ""smoothness"": ""excellent"", ""surface"": ""asphalt"", ""traffic_sign"": ""NL:G12a"", ""zone:traffic"": ""NL:urban""}"
Prinses Beatrixlaan,cycleway,52.0182526,4.3319561,"{""highway"": ""cycleway"", ""lit"": ""yes"", ""mofa"": ""designated"", ""moped"": ""designated"", ""name"": ""Prinses Beatrixlaan"", ""name:etymology:wikidata"": ""Q29574"", ""oneway"": ""no"", ""sidewalk"": ""right"", ""surface"": ""asphalt"", ""traffic_sign"": ""NL:G12a"", ""zone:traffic"": ""NL:urban""}"
Prinses Beatrixlaan,cycleway,52.0204807,4.329604,"{""highway"": ""cycleway"", ""lit"": ""yes"", ""mofa"": ""designated"", ""moped"": ""designated"", ""name"": ""Prinses Beatrixlaan"", ""name:etymology:wikidata"": ""Q29574"", ""oneway"": ""no"", ""sidewalk"": ""no"", ""smoothness"": ""excellent"", ""surface"": ""asphalt"", ""traffic_sign"": ""NL:G12a"", ""zone:traffic"": ""NL:urban""}"
Prinses Beatrixlaan,cycleway,52.018472,4.3324971,"{""highway"": ""cycleway"", ""lit"": ""yes"", ""mofa"": ""designated"", ""moped"": ""designated"", ""name"": ""Prinses Beatrixlaan"", ""name:etymology:wikidata"": ""Q29574"", ""oneway"": ""no"", ""sidewalk"": ""right"", ""surface"": ""asphalt"", ""traffic_sign"": ""NL:G12a"", ""zone:traffic"": ""NL:urban""}"
Prinses Beatrixlaan,cycleway,52.0188882,4.3320381,"{""highway"": ""cycleway"", ""lit"": ""yes"", ""mofa"": ""designated"", ""moped"": ""designated"", ""name"": ""Prinses Beatrixlaan"", ""name:etymology:wikidata"": ""Q29574"", ""oneway"": ""no"", ""sidewalk"": ""left"", ""smoothness"": ""excellent"", ""source:width"": ""ARCore"", ""surface"": ""asphalt"", ""traffic_sign"": ""NL:G12a"", ""width"": ""3.3"", ""zone:traffic"": ""NL:urban""}"
Prinses Beatrixlaan,cycleway,52.0209588,4.3298452,"{""highway"": ""cycleway"", ""mofa"": ""designated"", ""moped"": ""designated"", ""name"": ""Prinses Beatrixlaan"", ""name:etymology:wikidata"": ""Q29574"", ""oneway"": ""no"", ""sidewalk"": ""no"", ""surface"": ""asphalt"", ""traffic_sign"": ""NL:G12a"", ""width"": ""3.3"", ""zone:traffic"": ""NL:urban""}"
(unnamed),footway,52.0229625,4.322381,"{""highway"": ""footway"", ""surface"": ""paving_stones""}"
(unnamed),footway,52.0216083,4.323354,"{""highway"": ""footway""}"
(unnamed),footway,52.0379791,4.3194701,"{""highway"": ""footway""}"
Trilgrasstraat,residential,52.0202661,4.3344898,"{""highway"": ""residential"", ""lane_markings"": ""no"", ""maxspeed"": ""30"", ""name"": ""Trilgrasstraat"", ""name:etymology:wikidata"": ""Q158120"", ""source:width"": ""ARCore"", ""surface"": ""paving_stones"", ""width"": ""4.5"", ""zone:traffic"": ""NL:urban""}"
Parelmoervlinderlaan,residential,52.0232543,4.3370772,"{""check_date"": ""2021-08-21"", ""highway"": ""residential"", ""maxspeed"": ""30"", ""name"": ""Parelmoervlinderlaan"", ""name:etymology:wikidata"": ""Q156449"", ""oneway"": ""no"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
(unnamed),service,52.021367,4.3376405,"{""highway"": ""service"", ""service"": ""parking_aisle"", ""smoothness"": ""excellent"", ""surface"": ""paving_stones"", ""zone:traffic"": ""NL:urban""}"
Zwenkgrasstraat,residential,52.0211853,4.3301752,"{""highway"": ""residential"", ""maxspeed"": ""30"", ""name"": ""Zwenkgrasstraat"", ""name:etymology:wikidata"": ""Q162308"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
Sir Winston Churchilllaan,busway,52.0343292,4.3159272,"{""highway"": ""busway"", ""lanes"": ""1"", ""maxspeed"": ""50"", ""maxspeed:source"": ""NL:urban"", ""name"": ""Sir Winston Churchilllaan"", ""name:etymology:wikidata"": ""Q8016"", ""official_name"": ""Sir Winston Churchillln"", ""oneway"": ""yes"", ""zone:traffic"": ""NL:urban""}"
Generaal Eisenhowerplein,busway,52.0373072,4.3220925,"{""highway"": ""busway"", ""lanes"": ""1"", ""maxspeed"": ""50"", ""maxspeed:source"": ""NL:urban"", ""name"": ""Generaal Eisenhowerplein"", ""name:etymology:wikidata"": ""Q9916"", ""oneway"": ""yes"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
(unnamed),service,52.0304381,4.3418599,"{""highway"": ""service"", ""tunnel"": ""building_passage""}"
(unnamed),service,52.0306652,4.3421903,"{""highway"": ""service""}"
Polakweg,tertiary,52.0371634,4.3359449,"{""cycleway:left"": ""lane"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""lit"": ""yes"", ""maxspeed"": ""50"", ""name"": ""Polakweg"", ""sidewalk"": ""both"", ""sidewalk:left:surface"": ""paving_stones"", ""sidewalk:right:surface"": ""asphalt"", ""source:maxspeed"": ""NL:urban"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
Doctor H.J. van Mooklaan,tertiary,52.0289682,4.3131908,"{""cycleway:right"": ""lane"", ""highway"": ""tertiary"", ""maxspeed"": ""50"", ""name"": ""Doctor H.J. van Mooklaan"", ""name:etymology:wikidata"": ""Q1383895"", ""official_name"": ""Dr H.J. van Mooklaan"", ""sidewalk"": ""right"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
(unnamed),footway,52.0382688,4.3084365,"{""highway"": ""footway""}"
(unnamed),footway,52.0386515,4.3083348,"{""highway"": ""footway""}"
(unnamed),footway,52.0390725,4.3095128,"{""highway"": ""footway""}"
(unnamed),footway,52.0382786,4.3098641,"{""highway"": ""footway""}"
(unnamed),footway,52.0389078,4.3100387,"{""highway"": ""footway""}"
(unnamed),service,52.0464197,4.3060249,"{""highway"": ""service""}"
(unnamed),footway,52.046572,4.3055374,"{""highway"": ""footway"", ""surface"": ""dirt""}"
(unnamed),footway,52.0469641,4.3052698,"{""bridge"": ""yes"", ""highway"": ""footway"", ""layer"": ""1""}"
(unnamed),footway,52.0470196,4.3066004,"{""highway"": ""footway""}"
(unnamed),footway,52.0470597,4.3058704,"{""highway"": ""footway""}"
Spieringsweteringweg,cycleway,52.0203904,4.3279154,"{""highway"": ""cycleway"", ""mofa"": ""designated"", ""moped"": ""designated"", ""name"": ""Spieringsweteringweg"", ""oneway"": ""no"", ""surface"": ""paving_stones"", ""traffic_sign"": ""NL:G12a"", ""zone:traffic"": ""NL:urban""}"
Pasgeldlaan,residential,52.0263466,4.3445597,"{""highway"": ""residential"", ""maxspeed"": ""30"", ""name"": ""Pasgeldlaan"", ""zone:traffic"": ""NL:urban""}"
(unnamed),footway,52.0474562,4.3076789,"{""access"": ""yes"", ""highway"": ""footway""}"
(unnamed),footway,52.0458349,4.3073437,"{""highway"": ""footway""}"
(unnamed),footway,52.0478173,4.307363,"{""highway"": ""footway""}"
(unnamed),footway,52.0374085,4.3037683,"{""highway"": ""footway""}"
(unnamed),footway,52.0375126,4.3020447,"{""highway"": ""footway""}"
(unnamed),footway,52.0379263,4.310653,"{""highway"": ""footway""}"
(unnamed),footway,52.038186,4.3113117,"{""highway"": ""footway""}"
(unnamed),footway,52.0371072,4.312449,"{""highway"": ""footway""}"
(unnamed),footway,52.0368419,4.3127407,"{""highway"": ""footway""}"
(unnamed),footway,52.0335386,4.3107195,"{""highway"": ""footway"", ""surface"": ""asphalt""}"
(unnamed),path,52.0358664,4.3422829,"{""bicycle"": ""no"", ""highway"": ""path"", ""surface"": ""dirt"", ""tracktype"": ""grade4""}"
(unnamed),path,52.0339824,4.3422678,"{""bicycle"": ""no"", ""highway"": ""path"", ""surface"": ""dirt""}"
(unnamed),path,52.0314088,4.3375037,"{""highway"": ""path"", ""lit"": ""no"", ""surface"": ""dirt""}"
(unnamed),path,52.0316004,4.3370725,"{""highway"": ""path"", ""lit"": ""no"", ""surface"": ""dirt""}"
(unnamed),service,52.0357143,4.3478775,"{""access"": ""private"", ""highway"": ""service"", ""mapillary"": ""289892219348680"", ""source"": ""Mapillary Street Objects"", ""survey:date"": ""2018-08-03""}"
(unnamed),service,52.0345802,4.3495327,"{""access"": ""private"", ""highway"": ""service"", ""mapillary"": ""289892219348680"", ""oneway"": ""yes"", ""service"": ""parking_aisle"", ""source"": ""Mapillary Street Objects"", ""survey:date"": ""2018-08-03""}"
(unnamed),service,52.0339427,4.3503855,"{""access"": ""private"", ""highway"": ""service"", ""source"": ""PDOK""}"
Bosgang,proposed,52.0310309,4.3297046,"{""highway"": ""proposed"", ""name"": ""Bosgang"", ""proposed"": ""service""}"
Bosgang,proposed,52.0313899,4.3288943,"{""bridge"": ""yes"", ""bridge:name"": ""Het Lam"", ""highway"": ""proposed"", ""layer"": ""1"", ""name"": ""Bosgang"", ""proposed"": ""cycleway""}"
Bosgang,proposed,52.0318584,4.3281933,"{""highway"": ""proposed"", ""name"": ""Bosgang"", ""proposed"": ""cycleway""}"
Van der Kooijweg,proposed,52.0233023,4.3213696,"{""highway"": ""proposed"", ""maxspeed"": ""30"", ""name"": ""Van der Kooijweg"", ""proposed"": ""unclassified""}"
Van der Kooijweg,proposed,52.0235545,4.3204889,"{""bridge"": ""yes"", ""highway"": ""proposed"", ""layer"": ""1"", ""maxspeed"": ""50"", ""name"": ""Van der Kooijweg"", ""proposed"": ""unclassified""}"
Van Rijnweg,proposed,52.0232245,4.3217792,"{""highway"": ""proposed"", ""maxspeed"": ""30"", ""name"": ""Van Rijnweg"", ""proposed"": ""unclassified""}"
Van Zijlweg,proposed,52.0233044,4.3216075,"{""highway"": ""proposed"", ""maxspeed"": ""30"", ""name"": ""Van Zijlweg"", ""proposed"": ""unclassified""}"
Van der Kooijweg,proposed,52.0238112,4.3194077,"{""highway"": ""proposed"", ""maxspeed"": ""50"", ""name"": ""Van der Kooijweg"", ""proposed"": ""unclassified""}"
(unnamed),service,52.0343419,4.3463392,"{""highway"": ""service"", ""source"": ""survey""}"
(unnamed),service,52.0334864,4.3464209,"{""highway"": ""service"", ""service"": ""parking_aisle"", ""source"": ""survey""}"
(unnamed),service,52.0332547,4.3471296,"{""highway"": ""service"", ""mapillary"": ""942496823174433"", ""maxspeed"": ""15"", ""source"": ""Mapillary Traffic Signs"", ""survey:date"": ""2018-08-03""}"
(unnamed),service,52.0328358,4.3463819,"{""highway"": ""service"", ""source"": ""survey""}"
(unnamed),service,52.0325579,4.3462924,"{""highway"": ""service"", ""source"": ""survey""}"
(unnamed),service,52.0362766,4.3456172,"{""highway"": ""service"", ""source"": ""survey""}"
(unnamed),service,52.0366402,4.3466146,"{""highway"": ""service"", ""service"": ""parking_aisle"", ""source"": ""PDOK""}"
(unnamed),service,52.0367435,4.346483,"{""highway"": ""service"", ""service"": ""parking_aisle"", ""source"": ""PDOK""}"
(unnamed),service,52.029197,4.3469098,"{""highway"": ""service"", ""source"": ""survey"", ""surface"": ""paving_stones""}"
(unnamed),service,52.0297013,4.3467933,"{""highway"": ""service"", ""source"": ""survey"", ""surface"": ""paving_stones""}"
(unnamed),service,52.0292273,4.3513846,"{""highway"": ""service"", ""source"": ""survey;PDOK""}"
(unnamed),service,52.0291241,4.3519229,"{""access"": ""private"", ""highway"": ""service"", ""mapillary"": ""1142433252845316"", ""maxspeed"": ""5"", ""source"": ""Mapillary Traffic Signs;survey;PDOK""}"
(unnamed),service,52.0289637,4.3526477,"{""access"": ""private"", ""highway"": ""service"", ""source"": ""survey;PDOK""}"
(unnamed),service,52.0252766,4.3496787,"{""highway"": ""service""}"
(unnamed),service,52.0256233,4.3501653,"{""access"": ""private"", ""highway"": ""service"", ""maxspeed"": ""10""}"
(unnamed),service,52.0244468,4.3498527,"{""access"": ""private"", ""highway"": ""service"", ""maxspeed"": ""5"", ""service"": ""parking_aisle"", ""source"": ""survey""}"
(unnamed),service,52.0240684,4.3505113,"{""access"": ""private"", ""highway"": ""service"", ""source"": ""survey""}"
(unnamed),service,52.0241402,4.3504297,"{""highway"": ""service"", ""source"": ""survey""}"
(unnamed),footway,52.0393421,4.308229,"{""highway"": ""footway""}"
(unnamed),footway,52.0393617,4.3079729,"{""highway"": ""footway""}"
Minister Van Houtenlaan,footway,52.03756,4.3095035,"{""highway"": ""footway"", ""name"": ""Minister Van Houtenlaan""}"
(unnamed),footway,52.0347953,4.3145399,"{""highway"": ""footway""}"
Molenhof,path,52.0268489,4.3511864,"{""highway"": ""path"", ""name"": ""Molenhof""}"
(unnamed),footway,52.0296307,4.3236267,"{""highway"": ""footway""}"
(unnamed),footway,52.0294242,4.323548,"{""highway"": ""footway""}"
(unnamed),service,52.0233833,4.3460685,"{""highway"": ""service"", ""smoothness"": ""intermediate"", ""surface"": ""paving_stones""}"
(unnamed),footway,52.0232459,4.3457669,"{""highway"": ""footway"", ""lit"": ""no"", ""source"": ""survey"", ""surface"": ""woodchips""}"
Patentlaan,service,52.0411529,4.3386442,"{""highway"": ""service"", ""lit"": ""yes"", ""name"": ""Patentlaan"", ""oneway"": ""yes"", ""source"": ""survey"", ""surface"": ""concrete"", ""zone:traffic"": ""NL:urban""}"
Patentlaan,service,52.0410689,4.3387665,"{""access"": ""private"", ""highway"": ""service"", ""name"": ""Patentlaan"", ""oneway"": ""yes"", ""source"": ""survey""}"
Laan van 't Haantje,cycleway,52.0234779,4.343469,"{""foot"": ""yes"", ""highway"": ""cycleway"", ""lit"": ""no"", ""mofa"": ""designated"", ""moped"": ""no"", ""name"": ""Laan van 't Haantje"", ""name:etymology:wikidata"": ""Q2407484"", ""oneway"": ""no"", ""segregated"": ""yes"", ""sidewalk"": ""right"", ""sidewalk:surface"": ""paving_stones"", ""surface"": ""asphalt"", ""traffic_sign"": ""NL:G11"", ""zone:traffic"": ""NL:urban""}"
(unnamed),footway,52.0222282,4.3342953,"{""highway"": ""footway"", ""surface"": ""paving_stones"", ""width"": ""3""}"
Raaigrasstraat,construction,52.0226133,4.3341123,"{""bicycle"": ""no"", ""check_date"": ""2022-02-17"", ""construction"": ""path"", ""highway"": ""construction"", ""name"": ""Raaigrasstraat"", ""name:etymology:wikidata"": ""Q158509"", ""surface"": ""paving_stones"", ""width"": ""3""}"
Laan van 't Haantje,proposed,52.0218234,4.3410674,"{""highway"": ""proposed"", ""name"": ""Laan van 't Haantje"", ""name:etymology:wikidata"": ""Q2407484"", ""proposed"": ""unclassified"", ""zone:traffic"": ""NL:urban""}"
(unnamed),service,52.0206704,4.3411178,"{""access"": ""no"", ""highway"": ""service""}"
(unnamed),service,52.0444232,4.3401528,"{""access"": ""private"", ""highway"": ""service""}"
(unnamed),service,52.0440136,4.3402012,"{""access"": ""private"", ""highway"": ""service""}"
(unnamed),service,52.0441296,4.3394822,"{""highway"": ""service"", ""layer"": ""1"", ""service"": ""parking_aisle""}"
(unnamed),service,52.0437599,4.3392294,"{""access"": ""private"", ""highway"": ""service""}"
(unnamed),footway,52.0261045,4.3453148,"{""highway"": ""footway"", ""source"": ""survey""}"
(unnamed),footway,52.0468165,4.3378416,"{""highway"": ""footway""}"
(unnamed),footway,52.0471456,4.3383445,"{""highway"": ""footway""}"
(unnamed),footway,52.0473463,4.3378399,"{""highway"": ""footway""}"
(unnamed),footway,52.047337,4.3376273,"{""highway"": ""footway""}"
(unnamed),service,52.0358097,4.3338338,"{""highway"": ""service"", ""service"": ""parking_aisle"", ""source"": ""survey""}"
(unnamed),footway,52.0357541,4.333647,"{""highway"": ""footway"", ""source"": ""survey""}"
(unnamed),service,52.0350695,4.326897,"{""highway"": ""service"", ""service"": ""parking_aisle"", ""surface"": ""paving_stones""}"
(unnamed),service,52.0348532,4.3269649,"{""highway"": ""service"", ""level"": ""1"", ""service"": ""parking_aisle"", ""surface"": ""concrete""}"
(unnamed),service,52.0347989,4.3273108,"{""highway"": ""service"", ""service"": ""parking_aisle"", ""surface"": ""paving_stones""}"
(unnamed),service,52.0361822,4.3257456,"{""access"": ""private"", ""highway"": ""service"", ""source"": ""survey""}"
(unnamed),service,52.0358875,4.326206,"{""access"": ""private"", ""highway"": ""service"", ""source"": ""survey""}"
(unnamed),footway,52.0475984,4.3071574,"{""access"": ""yes"", ""bridge"": ""yes"", ""highway"": ""footway"", ""layer"": ""1""}"
(unnamed),footway,52.0474896,4.3068427,"{""access"": ""yes"", ""highway"": ""footway""}"
(unnamed),service,52.0371596,4.3235628,"{""highway"": ""service"", ""level"": ""1""}"
(unnamed),service,52.0371087,4.3238219,"{""highway"": ""service"", ""level"": ""2"", ""oneway"": ""yes"", ""service"": ""parking_aisle""}"
(unnamed),service,52.0373051,4.3238551,"{""highway"": ""service"", ""level"": ""2""}"
(unnamed),footway,52.0255642,4.3433751,"{""highway"": ""footway"", ""surface"": ""asphalt""}"
(unnamed),footway,52.0246208,4.3453025,"{""bridge"": ""yes"", ""highway"": ""footway"", ""layer"": ""1"", ""surface"": ""asphalt""}"
(unnamed),path,52.0313164,4.335124,"{""highway"": ""path"", ""lit"": ""no"", ""surface"": ""dirt""}"
(unnamed),path,52.0314964,4.3356082,"{""highway"": ""path"", ""lit"": ""no"", ""surface"": ""dirt""}"
Sammersweg,cycleway,52.0417981,4.2948455,"{""highway"": ""cycleway"", ""mofa"": ""yes"", ""moped"": ""no"", ""name"": ""Sammersweg"", ""oneway"": ""no"", ""paving_stones:length"": ""0.3"", ""paving_stones:shape"": ""square"", ""surface"": ""paving_stones"", ""traffic_sign"": ""NL:G11""}"
(unnamed),footway,52.0417981,4.2948455,"{""highway"": ""footway""}"
Sammersweg,cycleway,52.0404575,4.2921847,"{""highway"": ""cycleway"", ""name"": ""Sammersweg"", ""oneway"": ""no"", ""surface"": ""paving_stones""}"
Strijplaan,residential,52.0406406,4.2925531,"{""highway"": ""residential"", ""lanes"": ""1"", ""maxspeed"": ""30"", ""name"": ""Strijplaan"", ""oneway"": ""yes""}"
Strijplaan,residential,52.0396297,4.2932134,"{""highway"": ""residential"", ""lanes"": ""1"", ""maxspeed"": ""30"", ""name"": ""Strijplaan"", ""oneway"": ""yes""}"
Strijpwetering,cycleway,52.0322565,4.2971455,"{""highway"": ""cycleway"", ""name"": ""Strijpwetering""}"
(unnamed),footway,52.0428248,4.3052767,"{""highway"": ""footway"", ""surface"": ""asphalt"", ""traffic_sign"": ""NL:G7""}"
(unnamed),track,52.0477207,4.3095836,"{""access"": ""yes"", ""highway"": ""track""}"
(unnamed),footway,52.0511868,4.3487862,"{""bicycle"": ""no"", ""highway"": ""footway"", ""surface"": ""paving_stones""}"
(unnamed),footway,52.0513361,4.3490545,"{""bicycle"": ""no"", ""bridge"": ""yes"", ""highway"": ""footway"", ""layer"": ""1"", ""surface"": ""asphalt""}"
Baljuwstraat,proposed,52.0199353,4.3390186,"{""highway"": ""proposed"", ""name"": ""Baljuwstraat"", ""name:etymology:wikidata"": ""Q4848450"", ""proposed"": ""unclassified"", ""source:name"": ""https://zoek.officielebekendmakingen.nl/gmb-2022-329280.html""}"
Dijkgraafstraat,unclassified,52.019623,4.3376498,"{""highway"": ""unclassified"", ""maxspeed"": ""50"", ""name"": ""Dijkgraafstraat"", ""name:etymology:wikidata"": ""Q146839"", ""source:name"": ""https://zoek.officielebekendmakingen.nl/gmb-2022-329280.html"", ""zone:traffic"": ""NL:urban""}"
(unnamed),track,52.0208741,4.3412957,"{""access"": ""private"", ""highway"": ""track""}"
(unnamed),footway,52.0368198,4.3360569,"{""highway"": ""footway"", ""surface"": ""paving_stones""}"
(unnamed),footway,52.0457028,4.329972,"{""highway"": ""footway""}"
(unnamed),footway,52.0451803,4.3292175,"{""access"": ""private"", ""highway"": ""footway""}"
(unnamed),service,52.042209,4.2973495,"{""highway"": ""service"", ""service"": ""parking_aisle""}"
Laan van Beens,tertiary,52.0518768,4.3442199,"{""bicycle"": ""use_sidepath"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""50"", ""mofa"": ""use_sidepath"", ""name"": ""Laan van Beens"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
Handelskade,unclassified,52.044287,4.335765,"{""highway"": ""unclassified"", ""lanes"": ""2"", ""maxspeed"": ""50"", ""name"": ""Handelskade"", ""name:etymology:wikidata"": ""Q601401"", ""oneway"": ""yes"", ""sidewalk"": ""right"", ""source:maxspeed"": ""NL:urban"", ""surface"": ""asphalt"", ""turn:lanes"": ""left|through;right"", ""zone:traffic"": ""NL:urban""}"
Sir Winston Churchilllaan,tertiary,52.0458485,4.3336377,"{""bicycle"": ""use_sidepath"", ""foot"": ""use_sidepath"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""50"", ""name"": ""Sir Winston Churchilllaan"", ""name:etymology:wikidata"": ""Q8016"", ""official_name"": ""Sir Winston Churchillln"", ""oneway"": ""yes"", ""surface"": ""asphalt"", ""turn:lanes"": ""merge_to_right|"", ""zone:traffic"": ""NL:urban""}"
Sir Winston Churchilllaan,tertiary,52.0458214,4.3336737,"{""bicycle"": ""use_sidepath"", ""foot"": ""use_sidepath"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""50"", ""name"": ""Sir Winston Churchilllaan"", ""name:etymology:wikidata"": ""Q8016"", ""official_name"": ""Sir Winston Churchillln"", ""oneway"": ""yes"", ""turn:lanes"": ""left;through|through;right"", ""zone:traffic"": ""NL:urban""}"
Laan van Sion,residential,52.0220417,4.3253828,"{""highway"": ""residential"", ""lane_markings"": ""no"", ""maxspeed"": ""30"", ""name"": ""Laan van Sion"", ""name:etymology:wikidata"": ""Q934795"", ""surface"": ""paving_stones"", ""zone:traffic"": ""NL:urban""}"
Laan van Sion,residential,52.0221492,4.3252818,"{""highway"": ""residential"", ""maxspeed"": ""30"", ""name"": ""Laan van Sion"", ""name:etymology:wikidata"": ""Q934795"", ""zone:traffic"": ""NL:urban""}"
Ockenburger Tientweg,service,52.0212325,4.3338218,"{""highway"": ""service"", ""name"": ""Ockenburger Tientweg"", ""oneway"": ""no"", ""surface"": ""paving_stones""}"
Parklaan,proposed,52.0237423,4.3361396,"{""highway"": ""proposed"", ""name"": ""Parklaan"", ""name:etymology:wikidata"": ""Q3504880"", ""proposed"": ""residential""}"
Parklaan,proposed,52.0228106,4.3343463,"{""bridge"": ""yes"", ""highway"": ""proposed"", ""layer"": ""1"", ""name"": ""Parklaan"", ""name:etymology:wikidata"": ""Q3504880"", ""proposed"": ""residential""}"
(unnamed),service,52.0397899,4.3281257,"{""access"": ""permissive"", ""highway"": ""service"", ""oneway"": ""yes"", ""tunnel"": ""building_passage""}"
(unnamed),service,52.0383092,4.3316428,"{""access"": ""private"", ""highway"": ""service"", ""service"": ""parking_aisle"", ""surface"": ""paving_stones""}"
(unnamed),service,52.0380117,4.3311305,"{""highway"": ""service"", ""surface"": ""paving_stones""}"
(unnamed),service,52.0381005,4.3312834,"{""highway"": ""service"", ""maxheight"": ""below_default"", ""surface"": ""paving_stones"", ""tunnel"": ""building_passage""}"
(unnamed),service,52.038649,4.3326882,"{""highway"": ""service"", ""service"": ""parking_aisle""}"
(unnamed),service,52.0381788,4.3314182,"{""highway"": ""service"", ""surface"": ""paving_stones""}"
(unnamed),service,52.038331,4.3316824,"{""access"": ""private"", ""highway"": ""service"", ""service"": ""parking_aisle"", ""surface"": ""paving_stones""}"
(unnamed),footway,52.0205384,4.3260772,"{""highway"": ""footway""}"
(unnamed),footway,52.020247,4.3262725,"{""highway"": ""footway""}"
Spieringsweteringweg,cycleway,52.020406,4.3276587,"{""highway"": ""cycleway"", ""mofa"": ""designated"", ""moped"": ""designated"", ""name"": ""Spieringsweteringweg"", ""oneway"": ""no"", ""surface"": ""paving_stones"", ""traffic_sign"": ""NL:G12a"", ""zone:traffic"": ""NL:urban""}"
Braillelaan,unclassified,52.0468742,4.3452504,"{""highway"": ""unclassified"", ""maxspeed"": ""50"", ""name"": ""Braillelaan"", ""zone:traffic"": ""NL:urban""}"
Braillelaan,unclassified,52.0466343,4.3456567,"{""highway"": ""unclassified"", ""maxspeed"": ""50"", ""name"": ""Braillelaan"", ""tunnel"": ""building_passage""}"
Haantje,service,52.0193082,4.3400428,"{""highway"": ""service"", ""name"": ""Haantje"", ""name:etymology:wikidata"": ""Q2407484"", ""surface"": ""paving_stones""}"
Buitensingel,living_street,52.0202144,4.3275694,"{""highway"": ""living_street"", ""maxspeed"": ""15"", ""name"": ""Buitensingel"", ""source"": ""survey"", ""surface"": ""paving_stones"", ""traffic_sign"": ""NL:G5;G12a"", ""zone:traffic"": ""NL:urban""}"
(unnamed),service,52.0201568,4.3279203,"{""access"": ""private"", ""highway"": ""service""}"
Limpergstraat,cycleway,52.0421864,4.3393915,"{""highway"": ""cycleway"", ""lit"": ""yes"", ""name"": ""Limpergstraat"", ""oneway"": ""yes"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
Limpergstraat,cycleway,52.0420721,4.3394248,"{""highway"": ""cycleway"", ""lit"": ""yes"", ""name"": ""Limpergstraat"", ""oneway"": ""yes"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
Burgemeester Elsenlaan,cycleway,52.0417582,4.3388228,"{""highway"": ""cycleway"", ""lit"": ""yes"", ""name"": ""Burgemeester Elsenlaan"", ""oneway"": ""no"", ""sidewalk"": ""right"", ""surface"": ""paving_stones"", ""zone:traffic"": ""NL:urban""}"
Veraartlaan,unclassified,52.0405104,4.336728,"{""highway"": ""unclassified"", ""lane_markings"": ""no"", ""maxspeed"": ""50"", ""name"": ""Veraartlaan"", ""oneway"": ""yes"", ""oneway:bicycle"": ""no"", ""sidewalk"": ""right"", ""sidewalk:right:surface"": ""paving_stones"", ""smoothness"": ""good"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
(unnamed),motorway_link,52.028182,4.3237957,"{""carriageway_ref"": ""a"", ""highway"": ""motorway_link"", ""junction:ref"": ""11"", ""lanes"": ""3"", ""lit"": ""yes"", ""maxspeed"": ""100"", ""maxspeed:conditional"": ""130 @ (19:00-06:00)"", ""motorway"": ""yes"", ""oneway"": ""yes"", ""operator"": ""Rijkswaterstaat"", ""placement"": ""middle_of:1"", ""ref"": ""A4"", ""surface"": ""asphalt"", ""turn:lanes"": ""left|right|right"", ""zone:traffic"": ""NL:rural""}"
(unnamed),footway,52.0198993,4.3317374,"{""highway"": ""footway"", ""source"": ""survey"", ""surface"": ""paving_stones""}"
(unnamed),footway,52.0392243,4.3262863,"{""highway"": ""footway""}"
(unnamed),footway,52.039289,4.3264004,"{""highway"": ""footway""}"
